Policy Number,Insured Amount,Start Date,End Date,Latitude,Longitude,Country,ISO3
1881,474,09/09/2016,15/03/2017,45.58994204,84.8599259,China,CHN
1882,4579,16/09/2016,26/12/2016,41.15000633,80.25002641,China,CHN
1883,4284,30/10/2016,14/01/2017,18.25910454,109.5040317,China,CHN
1884,1622,28/02/2017,26/09/2017,20.05000226,110.3200256,China,CHN
1885,3283,27/06/2017,05/02/2018,33.12997906,107.0299939,China,CHN
1886,2536,05/08/2016,23/10/2016,34.38000612,107.1499865,China,CHN
1887,4564,05/03/2017,25/07/2017,35.07998924,109.0299751,China,CHN
1888,4333,03/10/2016,01/05/2017,36.08034161,111.520004,China,CHN
1889,1352,11/12/2016,21/07/2017,37.68039899,112.7300077,China,CHN
1890,1117,18/02/2017,12/07/2017,40.08001996,113.2999987,China,CHN
1891,4559,22/04/2017,14/09/2017,30.65005292,113.1600073,China,CHN
1892,1645,17/12/2016,06/09/2017,30.69997235,111.2800187,China,CHN
1893,4717,03/11/2016,13/04/2017,30.3704059,113.4400419,China,CHN
1894,4498,17/07/2017,13/03/2018,31.17999473,115.0300223,China,CHN
1895,2184,29/10/2016,24/06/2017,30.22000165,115.0999922,China,CHN
1896,948,26/09/2016,11/12/2016,27.82999249,113.1500337,China,CHN
1897,3371,15/05/2017,16/12/2017,26.23037437,111.6199979,China,CHN
1898,4068,03/04/2017,18/01/2018,28.60041058,112.3300321,China,CHN
1899,3653,24/09/2016,23/12/2016,29.02999676,111.6800459,China,CHN
1900,833,01/01/2017,04/11/2017,26.99999147,111.2000752,China,CHN
1901,180,23/08/2016,15/05/2017,29.56709576,103.7333475,China,CHN
1902,846,16/10/2016,11/02/2017,26.5499931,101.7300073,China,CHN
1903,1261,21/11/2016,14/10/2017,29.35000307,102.7167171,China,CHN
1904,4564,12/12/2016,07/06/2017,32.42999595,105.870013,China,CHN
1905,2059,19/01/2017,18/09/2017,28.87998008,105.380017,China,CHN
1906,656,23/02/2017,23/12/2017,28.7699868,104.5700406,China,CHN
1907,4768,12/01/2017,06/04/2017,27.32038535,103.720015,China,CHN
1908,4176,10/01/2017,24/06/2017,26.80000368,100.2665824,China,CHN
1909,389,12/10/2016,28/04/2017,24.37999636,102.5700077,China,CHN
1910,2572,06/02/2017,05/10/2017,25.70001914,100.1799727,China,CHN
1911,2077,19/09/2016,13/07/2017,39.93036501,119.6200264,China,CHN
1912,2394,22/10/2016,05/01/2017,39.5203642,116.6799991,China,CHN
1913,3226,04/08/2016,11/12/2016,40.83000002,114.9299768,China,CHN
1914,2783,12/07/2017,24/06/2018,39.62433718,118.194377,China,CHN
1915,835,21/01/2017,24/07/2017,36.07997988,114.3500122,China,CHN
1916,2247,23/03/2017,22/09/2017,35.2500047,113.2200036,China,CHN
1917,1307,04/07/2017,22/03/2018,34.85000327,114.3500122,China,CHN
1918,4243,16/02/2017,25/07/2017,34.45041526,115.6500362,China,CHN
1919,1181,13/03/2017,03/09/2017,33.73040753,113.2999987,China,CHN
1920,2672,09/09/2016,13/07/2017,32.130376,114.0699776,China,CHN
1921,4526,21/09/2016,09/06/2017,35.32043968,113.8699898,China,CHN
1922,2599,12/03/2017,29/06/2017,34.67998781,112.4700752,China,CHN
1923,3991,06/08/2016,02/08/2017,41.27999839,123.1800158,China,CHN
1924,4585,29/12/2016,13/12/2017,40.14360781,124.3935852,China,CHN
1925,4230,04/08/2016,11/11/2016,40.67034568,122.2800191,China,CHN
1926,3487,15/03/2017,01/06/2017,41.12036989,121.1000394,China,CHN
1927,2129,07/10/2016,01/09/2017,42.0104706,121.6600052,China,CHN
1928,4808,08/11/2016,31/05/2017,41.33038291,123.7500069,China,CHN
1929,2887,03/12/2016,10/08/2017,41.86538902,123.8699996,China,CHN
1930,3136,05/09/2016,26/08/2017,35.40040895,116.5500329,China,CHN
1931,451,25/01/2017,09/08/2017,36.7204059,119.1001098,China,CHN
1932,459,29/07/2016,30/10/2016,36.19999839,117.1200756,China,CHN
1933,3246,09/06/2017,10/09/2017,35.22998008,115.4500484,China,CHN
1934,1060,05/01/2017,30/03/2017,36.9684011,120.7084354,China,CHN
1935,804,17/11/2016,29/07/2017,27.80002016,114.9299768,China,CHN
1936,155,11/10/2016,18/08/2017,25.91997988,114.9500272,China,CHN
1937,2938,27/05/2017,17/02/2018,29.72997988,115.9800419,China,CHN
1938,2229,07/01/2017,26/12/2017,31.77998395,119.9699792,China,CHN
1939,4805,21/01/2017,30/12/2017,32.21998293,119.4300122,China,CHN
1940,3119,06/02/2017,10/11/2017,32.0303821,120.8250175,China,CHN
1941,462,17/07/2017,25/10/2017,30.77040733,120.7499833,China,CHN
1942,1638,10/04/2017,17/08/2017,30.87037539,120.0999971,China,CHN
1943,2078,12/04/2017,14/02/2018,30.00037681,120.5700459,China,CHN
1944,4221,18/12/2016,02/08/2017,29.12004295,119.6499987,China,CHN
1945,3157,27/09/2016,13/02/2017,42.89997703,125.1299743,China,CHN
1946,4974,18/04/2017,31/07/2017,42.9699986,129.8200756,China,CHN
1947,3631,18/05/2017,07/02/2018,43.17001223,124.3300232,China,CHN
1948,4908,21/12/2016,07/09/2017,45.62001772,122.8200378,China,CHN
1949,868,12/10/2016,18/09/2017,39.66469647,106.8122294,China,CHN
1950,4022,07/09/2016,10/05/2017,43.66155845,111.9654549,China,CHN
1951,2801,23/01/2017,15/06/2017,41.02998781,113.0800122,China,CHN
1952,2179,03/09/2016,04/03/2017,47.18330731,119.9666202,China,CHN
1953,3794,20/03/2017,15/03/2018,49.59998151,117.4299792,China,CHN
1954,4411,11/10/2016,23/08/2017,43.94433189,116.0443274,China,CHN
1955,429,11/02/2017,31/01/2018,50.25001935,127.4460087,China,CHN
1956,3323,21/09/2016,21/03/2017,45.7999809,130.8500386,China,CHN
1957,1899,25/04/2017,13/09/2017,47.69994244,128.8999768,China,CHN
1958,4504,22/10/2016,06/10/2017,47.40001243,130.3700162,China,CHN
1959,3232,21/06/2017,04/05/2018,49.1799813,125.2300199,China,CHN
1960,2391,06/06/2017,18/05/2018,48.48999758,124.8800154,China,CHN
1961,3642,06/08/2016,19/01/2017,44.57501691,129.5900122,China,CHN
1962,4399,23/06/2017,18/02/2018,30.9525,118.7552778,China,CHN
1963,4369,25/09/2016,20/05/2017,22.2769444,113.5677778,China,CHN
1964,1398,06/08/2016,28/07/2017,34.3455556,108.7147222,China,CHN
1965,457,15/01/2017,06/07/2017,32.01999514,112.1300443,China,CHN
1966,3605,21/11/2016,20/03/2017,30.5333333,105.5333333,China,CHN
1967,3883,04/03/2017,23/01/2018,41.24,119.4011111,China,CHN
1968,2788,04/09/2016,22/08/2017,37.49997072,122.0999784,China,CHN
1969,3691,07/06/2017,25/03/2018,27.8333333,114.4,China,CHN
1970,3442,21/01/2017,30/12/2017,33.3855556,120.1252778,China,CHN
1971,2173,05/07/2017,28/03/2018,30.0533333,119.9519444,China,CHN
1972,1055,07/03/2017,06/06/2017,24.44999208,118.080017,China,CHN
1973,1865,12/06/2017,07/09/2017,30.78043256,106.1299971,China,CHN
1974,2846,22/12/2016,21/08/2017,29.58037661,105.0500114,China,CHN
1975,3677,13/08/2016,24/06/2017,33.00040041,112.5300199,China,CHN
1976,3353,19/05/2017,09/03/2018,40.7503408,120.8299784,China,CHN
1977,223,21/06/2017,23/12/2017,37.53040814,121.4000211,China,CHN
1978,2355,06/04/2017,19/01/2018,34.88000144,117.5700223,China,CHN
1979,642,21/12/2016,13/06/2017,31.30047833,120.620017,China,CHN
1980,652,10/05/2017,07/03/2018,34.28001223,117.1800203,China,CHN
1981,329,26/01/2017,22/06/2017,31.57999615,120.2999849,China,CHN
1982,4581,25/12/2016,14/11/2017,43.84997072,126.5500427,China,CHN
1983,3885,17/12/2016,05/12/2017,38.9299868,100.4500337,China,CHN
1984,4986,15/01/2017,19/04/2017,37.92800661,102.6410111,China,CHN
1985,933,26/03/2017,03/09/2017,40.14267763,94.66201493,China,CHN
1986,1319,27/08/2016,30/07/2017,34.60001853,105.9199841,China,CHN
1987,1033,29/07/2016,12/01/2017,36.16658958,98.26660111,China,CHN
1988,2139,01/03/2017,19/02/2018,36.416626,94.88334509,China,CHN
1989,2744,01/12/2016,20/07/2017,22.62997398,110.1500101,China,CHN
1990,908,03/01/2017,12/11/2017,23.8997156,106.6133268,China,CHN
1991,1238,17/05/2017,14/12/2017,23.48002545,111.3200162,China,CHN
1992,422,29/03/2017,01/07/2017,26.59443483,104.8333321,China,CHN
1993,2859,16/01/2017,17/07/2017,24.9000163,118.5799865,China,CHN
1994,4200,20/09/2016,17/08/2017,31.85003135,117.2800142,China,CHN
1995,3672,21/12/2016,08/11/2017,33.6361111,116.9788889,China,CHN
1996,2666,13/12/2016,17/05/2017,21.19998374,110.3800219,China,CHN
1997,3535,03/03/2017,20/07/2017,24.79997072,113.5799816,China,CHN
1998,1182,06/08/2016,22/02/2017,29.25000917,88.88334957,China,CHN
1999,457,03/05/2017,06/03/2018,38.42614158,77.25000281,China,CHN
2000,4335,29/03/2017,13/03/2018,43.90001935,81.35001094,China,CHN
2001,745,29/07/2016,13/05/2017,47.86659894,88.11662634,China,CHN
2002,4031,26/08/2016,09/04/2017,39.23327578,106.7690279,China,CHN
2003,2894,19/01/2017,17/12/2017,38.28330792,109.7332914,China,CHN
2004,2396,31/07/2016,26/11/2016,32.67998069,109.0200016,China,CHN
2005,4886,19/01/2017,27/09/2017,35.61998212,111.2099971,China,CHN
2006,1744,03/08/2016,15/01/2017,29.38005292,113.1000109,China,CHN
2007,1694,12/01/2017,18/10/2017,26.88002464,112.5900162,China,CHN
2008,135,16/09/2016,12/03/2017,31.46997703,104.7699768,China,CHN
2009,2445,09/03/2017,01/09/2017,27.88001528,102.2999983,China,CHN
2010,1586,07/08/2016,30/03/2017,25.11997703,99.15000972,China,CHN
2011,4357,18/06/2017,09/10/2017,23.37997988,103.1500756,China,CHN
2012,1697,25/01/2017,21/11/2017,38.05001467,114.4799784,China,CHN
2013,1996,30/04/2017,16/02/2018,36.5799752,114.4799784,China,CHN
2014,3072,29/09/2016,13/02/2017,41.11502138,122.9400305,China,CHN
2015,4365,18/08/2016,04/04/2017,38.92283839,121.6298308,China,CHN
2016,1727,07/01/2017,01/07/2017,36.08997927,120.3300089,China,CHN
2017,2345,21/11/2016,05/11/2017,35.07998924,118.329976,China,CHN
2018,3262,26/11/2016,06/09/2017,33.58000327,119.0299849,China,CHN
2019,4338,16/02/2017,28/06/2017,28.0199809,120.6500927,China,CHN
2020,1396,30/12/2016,26/05/2017,29.87997072,121.5500378,China,CHN
2021,4350,12/01/2017,25/06/2017,43.61995892,122.2699939,China,CHN
2022,4981,20/09/2016,18/05/2017,40.81997479,111.6599955,China,CHN
2023,4706,15/02/2017,06/10/2017,42.27001548,118.9499898,China,CHN
2024,813,24/05/2017,07/10/2017,46.08001548,122.0800313,China,CHN
2025,481,12/05/2017,08/12/2017,49.19998008,119.7000215,China,CHN
2026,2465,29/03/2017,13/09/2017,46.83002138,130.3500175,China,CHN
2027,4464,24/12/2016,27/06/2017,48.23900515,126.4820365,China,CHN
2028,306,04/07/2017,26/10/2017,46.57995913,125.0000081,China,CHN
2029,1137,26/03/2017,18/07/2017,45.29995974,130.9700313,China,CHN
2030,4199,29/12/2016,10/09/2017,39.82000999,98.29998409,China,CHN
2031,713,23/01/2017,30/09/2017,36.6199986,101.7700048,China,CHN
2032,681,06/06/2017,15/05/2018,25.2799931,110.280028,China,CHN
2033,4846,29/06/2017,16/02/2018,32.62998374,116.9799808,China,CHN
2034,174,25/01/2017,14/07/2017,23.37000633,116.6700256,China,CHN
2035,3275,02/07/2017,14/01/2018,29.64502382,91.10001013,China,CHN
2036,3229,09/10/2016,24/02/2017,42.82698407,93.51500484,China,CHN
2037,2732,20/03/2017,15/09/2017,37.09971092,79.92694535,China,CHN
2038,4246,26/04/2017,29/07/2017,39.47633588,75.9699259,China,CHN
2039,4230,27/09/2016,18/04/2017,38.46797365,106.2730375,China,CHN
2040,1006,24/04/2017,21/11/2017,27.62000531,113.8500427,China,CHN
2041,224,28/08/2016,12/11/2016,47.34497703,123.9899922,China,CHN
2042,1057,16/07/2017,20/05/2018,22.55237051,114.1221231,China,CHN
2043,3513,10/04/2017,03/12/2017,36.79998761,118.049993,China,CHN
2044,1267,13/07/2017,06/02/2018,36.05602785,103.7920003,China,CHN
2045,678,01/07/2017,15/06/2018,22.81998822,108.3200443,China,CHN
2046,3584,24/07/2016,05/06/2017,26.58004295,106.7200386,China,CHN
2047,1190,20/04/2017,16/02/2018,29.56497703,106.5949816,China,CHN
2048,467,19/05/2017,14/09/2017,26.07999595,119.3000459,China,CHN
2049,667,29/08/2016,17/04/2017,23.1449813,113.3250101,China,CHN
2050,1932,22/04/2017,17/03/2018,23.0488889,113.7447222,China,CHN
2051,512,11/06/2017,28/03/2018,34.27502545,108.8949963,China,CHN
2052,3008,06/07/2017,22/06/2018,37.87501243,112.5450577,China,CHN
2053,2410,10/05/2017,21/02/2018,30.58003135,114.270017,China,CHN
2054,749,10/01/2017,24/11/2017,28.19996991,112.969993,China,CHN
2055,1441,26/09/2016,13/03/2017,25.06998008,102.6799751,China,CHN
2056,2241,05/01/2017,18/12/2017,34.75499615,113.6650927,China,CHN
2057,2449,05/03/2017,28/06/2017,41.80497927,123.4499735,China,CHN
2058,3528,23/01/2017,26/04/2017,36.67498232,116.9950187,China,CHN
2059,4207,12/02/2017,21/08/2017,39.13002626,117.2000191,China,CHN
2060,4412,11/06/2017,05/04/2018,28.67999229,115.8799963,China,CHN
2061,3622,01/09/2016,21/04/2017,32.05001914,118.7799743,China,CHN
2062,4539,04/08/2016,31/07/2017,30.24997398,120.1700187,China,CHN
2063,1281,15/03/2017,09/01/2018,43.86500856,125.3399873,China,CHN
2064,4772,26/10/2016,29/05/2017,40.65220725,109.8220198,China,CHN
2065,3623,02/06/2017,04/01/2018,45.74998395,126.6499849,China,CHN
2066,4166,15/12/2016,29/03/2017,43.80501223,87.57500565,China,CHN
2067,4443,22/04/2017,09/11/2017,30.67000002,104.0700195,China,CHN
2068,1510,17/10/2016,28/09/2017,39.92889223,116.3882857,China,CHN
2069,2506,08/04/2017,31/12/2017,31.21645245,121.4365047,China,CHN
2070,1263,30/11/2016,16/07/2017,5.346999095,-72.4059986,Colombia,COL
2071,3459,11/07/2017,15/05/2018,12.56213711,-81.69032658,Colombia,COL
2072,695,23/09/2016,24/05/2017,5.716613585,-75.31662785,Colombia,COL
2073,3758,06/07/2017,05/07/2018,5.719998392,-72.94000289,Colombia,COL
2074,3038,30/09/2016,05/03/2017,7.089992288,-73.84999903,Colombia,COL
2075,892,29/08/2016,10/02/2017,4.310006937,-74.80999211,Colombia,COL
2076,2714,21/12/2016,19/04/2017,2.690002461,-75.33001205,Colombia,COL
2077,4569,23/09/2016,16/03/2017,1.089996764,-77.61994979,Colombia,COL
2078,1477,29/10/2016,29/07/2017,1.149993102,-76.62998438,Colombia,COL
2079,182,20/11/2016,22/09/2017,4.749980081,-75.91002832,Colombia,COL
2080,3116,11/04/2017,16/02/2018,10.92001691,-74.76999455,Colombia,COL
2081,1975,21/02/2017,30/05/2017,10.63998232,-74.91998539,Colombia,COL
2082,1831,25/02/2017,05/09/2017,10.26003135,-75.34998499,Colombia,COL
2083,3615,21/06/2017,04/04/2018,9.229990864,-74.74002222,Colombia,COL
2084,3967,30/09/2016,25/06/2017,10.47999208,-73.25000981,Colombia,COL
2085,3722,06/09/2016,26/03/2017,2.569983947,-72.63999536,Colombia,COL
2086,543,25/03/2017,16/08/2017,4.089994526,-72.96002751,Colombia,COL
2087,1372,09/01/2017,25/03/2017,7.030590229,-75.5904871,Colombia,COL
2088,1371,09/09/2016,19/01/2017,6.480442931,-74.42001591,Colombia,COL
2089,1286,20/09/2016,31/05/2017,8.100369892,-76.73997766,Colombia,COL
2090,1883,02/07/2017,13/04/2018,5.550448017,-73.37002832,Colombia,COL
2091,3925,02/10/2016,14/02/2017,5.620392068,-73.81994918,Colombia,COL
2092,2513,09/12/2016,19/06/2017,5.830456766,-73.02004968,Colombia,COL
2093,2481,10/08/2016,11/01/2017,8.330407531,-75.15002303,Colombia,COL
2094,4177,31/05/2017,31/12/2017,9.241850605,-75.81600305,Colombia,COL
2095,2311,16/10/2016,31/01/2017,6.460340799,-73.26998275,Colombia,COL
2096,198,04/11/2016,22/01/2017,11.5403408,-72.90997888,Colombia,COL
2097,2711,15/05/2017,25/11/2017,4.534282653,-75.68112757,Colombia,COL
2098,4890,11/08/2016,17/07/2017,4.81038983,-75.67999068,Colombia,COL
2099,1598,20/11/2016,12/02/2017,5.190340799,-74.74999577,Colombia,COL
2100,4598,12/10/2016,24/09/2017,2.070376199,-74.64002832,Colombia,COL
2101,74,29/04/2017,10/11/2017,1.610404275,-75.61999435,Colombia,COL
2102,2306,31/08/2016,19/01/2017,2.560397968,-77.85998682,Colombia,COL
2103,2751,02/01/2017,09/06/2017,2.931047179,-75.33024459,Colombia,COL
2104,1978,06/08/2016,25/10/2016,2.210393493,-75.64996668,Colombia,COL
2105,3457,21/05/2017,30/11/2017,0.830374368,-77.64999964,Colombia,COL
2106,4704,26/05/2017,22/12/2017,3.872402425,-77.05045329,Colombia,COL
2107,549,02/08/2016,28/05/2017,4.090382099,-76.21001001,Colombia,COL
2108,3024,18/11/2016,21/07/2017,9.720374368,-75.12999841,Colombia,COL
2109,4267,10/11/2016,02/11/2017,7.121747456,-77.75640141,Colombia,COL
2110,3068,15/11/2016,19/03/2017,5.685180092,-77.27454844,Colombia,COL
2111,337,12/10/2016,29/08/2017,5.690413634,-76.66000838,Colombia,COL
2112,2650,11/12/2016,28/07/2017,9.000340799,-73.98001693,Colombia,COL
2113,921,11/02/2017,13/08/2017,11.01039899,-74.25000045,Colombia,COL
2114,680,21/11/2016,31/08/2017,9.290426452,-75.37995732,Colombia,COL
2115,1866,26/09/2016,21/05/2017,9.535837829,-75.57203862,Colombia,COL
2116,671,19/09/2016,22/06/2017,7.090664082,-70.76163456,Colombia,COL
2117,2239,28/07/2016,22/01/2017,6.460340799,-71.74002446,Colombia,COL
2118,2795,11/05/2017,26/12/2017,7.390387389,-72.66001998,Colombia,COL
2119,3658,23/05/2017,23/04/2018,8.240413024,-73.3500037,Colombia,COL
2120,2221,11/01/2017,27/11/2017,4.794551004,-71.34002303,Colombia,COL
2121,2953,08/07/2017,21/03/2018,3.854039936,-67.90609827,Colombia,COL
2122,2422,18/09/2016,12/01/2017,3.690406513,-73.68998295,Colombia,COL
2123,1206,10/11/2016,18/04/2017,6.185034606,-67.49302271,Colombia,COL
2124,2199,26/07/2016,13/05/2017,6.329986998,-75.5699974,Colombia,COL
2125,4542,10/07/2017,30/09/2017,8.757539082,-75.8900037,Colombia,COL
2126,2230,23/09/2016,30/08/2017,7.1300932,-73.12588302,Colombia,COL
2127,4917,08/07/2017,29/12/2017,4.438913797,-75.2322144,Colombia,COL
2128,2196,21/10/2016,26/04/2017,2.419993102,-76.61001144,Colombia,COL
2129,1864,05/01/2017,13/04/2017,11.24720624,-74.20165715,Colombia,COL
2130,1645,09/02/2017,17/08/2017,7.920019144,-72.51997685,Colombia,COL
2131,3787,08/05/2017,03/12/2017,4.153323994,-73.63499923,Colombia,COL
2132,1488,15/10/2016,15/10/2017,1.809978657,-78.80998051,Colombia,COL
2133,3804,23/04/2017,14/08/2017,5.059986998,-75.52000045,Colombia,COL
2134,2518,28/06/2017,17/05/2018,1.21360679,-77.28110742,Colombia,COL
2135,2376,01/11/2016,31/05/2017,10.95998863,-74.79996688,Colombia,COL
2136,4737,27/04/2017,30/08/2017,10.39973859,-75.51439356,Colombia,COL
2137,4802,16/01/2017,02/05/2017,1.198310566,-70.17360844,Colombia,COL
2138,2466,14/10/2016,11/01/2017,-4.220015036,-69.93997929,Colombia,COL
2139,928,30/12/2016,27/09/2017,6.275003274,-75.57501001,Colombia,COL
2140,821,27/02/2017,28/08/2017,3.399959126,-76.49996647,Colombia,COL
2141,2474,30/04/2017,13/01/2018,4.596423563,-74.08334396,Colombia,COL
2142,4859,26/08/2016,24/07/2017,-11.7041577,43.2402441,Comoros,COM
2143,3689,16/05/2017,18/01/2018,-4.164002942,13.55400049,Congo (Brazzaville),COG
2144,4324,18/04/2017,04/02/2018,-4.355999897,14.76199861,Congo (Brazzaville),COG
2145,1280,28/07/2016,21/07/2017,-0.879598776,14.82001501,Congo (Brazzaville),COG
2146,382,01/04/2017,16/07/2017,1.640376606,18.04002519,Congo (Brazzaville),COG
2147,2032,28/10/2016,10/06/2017,1.640376606,14.58002966,Congo (Brazzaville),COG
2148,1938,11/12/2016,21/08/2017,2.033737609,15.21668331,Congo (Brazzaville),COG
2149,4082,18/05/2017,25/11/2017,-0.47962319,15.91999955,Congo (Brazzaville),COG
2150,1240,29/03/2017,04/08/2017,-0.009574362,15.64001664,Congo (Brazzaville),COG
2151,1542,13/12/2016,19/09/2017,-3.689608135,13.35002722,Congo (Brazzaville),COG
2152,2208,29/04/2017,25/01/2018,-2.939628073,12.71998816,Congo (Brazzaville),COG
2153,4203,19/11/2016,17/11/2017,-4.179604066,12.67001705,Congo (Brazzaville),COG
2154,2389,25/07/2016,21/10/2016,-1.879486065,15.85002966,Congo (Brazzaville),COG
2155,2048,09/11/2016,22/10/2017,-2.539600811,14.74999345,Congo (Brazzaville),COG
2156,1334,27/06/2017,11/06/2018,1.609990864,16.05001745,Congo (Brazzaville),COG
2157,2134,08/03/2017,10/02/2018,-4.180017478,13.28000565,Congo (Brazzaville),COG
2158,3572,27/10/2016,25/03/2017,-4.770007305,11.88003943,Congo (Brazzaville),COG
2159,2307,26/09/2016,06/09/2017,-4.259185772,15.28468949,Congo (Brazzaville),COG
2160,2232,18/05/2017,19/02/2018,-0.756998889,28.52800254,Congo (Kinshasa),COD
2161,4476,04/08/2016,11/06/2017,4.330341613,18.61502885,Congo (Kinshasa),COD
2162,3621,24/03/2017,25/02/2018,3.660434183,18.61998979,Congo (Kinshasa),COD
2163,1035,08/05/2017,06/03/2018,1.510358703,21.05002234,Congo (Kinshasa),COD
2164,1029,20/07/2017,15/10/2017,-1.182939434,23.26657955,Congo (Kinshasa),COD
2165,3263,12/03/2017,16/10/2017,2.383406188,20.41998328,Congo (Kinshasa),COD
2166,1168,08/10/2016,04/05/2017,1.233708922,19.80002112,Congo (Kinshasa),COD
2167,1281,03/10/2016,13/06/2017,-0.219587383,20.8600081,Congo (Kinshasa),COD
2168,669,13/03/2017,09/01/2018,4.290369892,21.01994665,Congo (Kinshasa),COD
2169,526,17/03/2017,10/03/2018,3.340376199,20.86998165,Congo (Kinshasa),COD
2170,2919,25/12/2016,25/09/2017,4.190375996,19.88001623,Congo (Kinshasa),COD
2171,1744,12/03/2017,11/06/2017,0.77037803,24.43002274,Congo (Kinshasa),COD
2172,1890,30/11/2016,21/11/2017,2.740464497,23.7799849,Congo (Kinshasa),COD
2173,2784,09/02/2017,10/08/2017,1.9504352,30.0332983,Congo (Kinshasa),COD
2174,3076,16/01/2017,10/08/2017,1.083847269,27.26659379,Congo (Kinshasa),COD
2175,4698,23/03/2017,13/01/2018,1.560407327,30.24000403,Congo (Kinshasa),COD
2176,3256,11/02/2017,22/11/2017,2.140423603,27.98996049,Congo (Kinshasa),COD
2177,3112,26/01/2017,28/12/2017,1.240426858,23.59002234,Congo (Kinshasa),COD
2178,2816,05/12/2016,03/05/2017,-4.829590231,16.89993974,Congo (Kinshasa),COD
2179,4788,13/12/2016,01/07/2017,-2.159520651,16.23998002,Congo (Kinshasa),COD
2180,2775,17/08/2016,24/06/2017,-7.282928855,19.00001827,Congo (Kinshasa),COD
2181,992,14/05/2017,14/02/2018,-4.549607321,18.59999101,Congo (Kinshasa),COD
